,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,POP2000,ALAND10,MSA Code,MSA Name,Density,POPlog,Totlog,Dlog
30,17.12973144,0.135363507,10.33714251,0.15369764,4.683655906,1.593017308,0,0.028011722,0.070412631,0.128430211,385090,5440.350393,13140,"Beaumont-Port Arthur, TX Metropolitan Statistical AreaBeaumont-Port Arthur, TX Metropolitan Statistical AreaBeaumont-Port Arthur, TX Metropolitan Statistical Area",70.78404371,5.585562241,1.233750554,1.849935369
250,18.06627408,0.039301234,1.187738424,0.166533574,14.68139235,1.676311748,0,0.03773307,0.094849041,0.182414628,150564,3111.772772,37700,"Pascagoula, MS Metropolitan Statistical AreaPascagoula, MS Metropolitan Statistical Area",48.38528101,5.177721144,1.256868594,1.684713268
115,19.13121543,0.137720732,14.79238544,0.183829122,1.981347648,1.774359002,0,0.0376916,0.09474478,0.129137102,193155,3525.278282,22500,"Florence, SC Metropolitan Statistical AreaFlorence, SC Metropolitan Statistical Area",54.79141916,5.285905955,1.281742562,1.738712549
29,19.31390632,0.192617301,0.294526794,0.62525726,16.25130172,1.729129924,0,0.022541182,0.056661429,0.141870712,110157,1145.557748,13020,"Bay City, MI Metropolitan Statistical Area",96.16014574,5.0420121,1.28587012,1.982995113
58,19.51076899,0.354868607,0.698814504,0.334053524,16.03053085,1.796920858,0,0.053750396,0.135111547,0.106718698,309635,6546.817687,16620,"Charleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical Area",47.29549757,5.490850046,1.290274387,1.674819799
337,19.72542227,0.126604892,6.193598784,0.091637499,10.85121456,2.01741593,0,0.036746514,0.092369173,0.315834905,111663,5804.156413,47020,"Victoria, TX Metropolitan Statistical AreaVictoria, TX Metropolitan Statistical AreaVictoria, TX Metropolitan Statistical Area",19.23845466,5.047909292,1.295026309,1.284170184
245,20.42661109,0.187599918,4.428892633,0.401831008,13.72963261,1.174855763,0,0.077078562,0.193751208,0.232969392,109875,2327.034059,36980,"Owensboro, KY Metropolitan Statistical AreaOwensboro, KY Metropolitan Statistical AreaOwensboro, KY Metropolitan Statistical Area",47.21675627,5.040898888,1.31019632,1.674096148
309,22.87054225,0.28412884,1.341459305,0.456596506,18.8111201,1.468391645,0,0.06043537,0.151915493,0.296494998,143053,5371.277863,43580,"Sioux City, IA-NE-SD Metropolitan Statistical AreaSioux City, IA-NE-SD Metropolitan Statistical AreaSioux City, IA-NE-SD Metropolitan Statistical AreaSioux City, IA-NE-SD Metropolitan Statistical Area",26.6329547,5.15549697,1.359276462,1.42541935
67,23.12932295,0.141457181,0.444854302,0.186822151,20.34130752,1.729141397,0,0.03205819,0.08058419,0.17309803,232000,5587.753051,17300,"Clarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical Area",41.51937244,5.365487985,1.36416292,1.618250781
222,23.38563364,0.120344388,0.350587608,0.386517041,20.60653192,1.594786844,0,0.06171375,0.155128921,0.110023192,111200,2612.952673,34060,"Morgantown, WV Metropolitan Statistical AreaMorgantown, WV Metropolitan Statistical Area",42.55721933,5.046104787,1.368949142,1.628973244
219,24.94867562,0.112458339,20.70618568,0.200249499,1.905231351,1.661405603,0,0.066538697,0.167257314,0.129349138,170053,3852.334076,33740,"Monroe, LA Metropolitan Statistical AreaMonroe, LA Metropolitan Statistical Area",44.14284863,5.230584298,1.397047496,1.644860356
27,26.27138227,0.105127608,17.99250252,0.161958517,6.43971889,1.326650254,0,0.033312433,0.083736957,0.128375087,705973,10429.66541,12940,"Baton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical Area",67.68894036,5.848788092,1.419482924,1.830517715
348,26.69525722,0.190441556,0.494991395,0.476567793,23.45971676,1.748298292,0,0.067795818,0.170417302,0.087028321,153172,2443.34215,48540,"Wheeling, WV-OH Metropolitan Statistical AreaWheeling, WV-OH Metropolitan Statistical AreaWheeling, WV-OH Metropolitan Statistical Area",62.68954186,5.185179383,1.42643411,1.797195096
202,28.45149293,0.14832444,0.840369289,0.273011031,24.6945497,2.273014193,0,0.029606823,0.074422215,0.118195244,222368,4461.614946,31420,"Macon, GA Metropolitan Statistical AreaMacon, GA Metropolitan Statistical AreaMacon, GA Metropolitan Statistical AreaMacon, GA Metropolitan Statistical AreaMacon, GA Metropolitan Statistical Area",49.84024903,5.34707229,1.45410506,1.697580204
196,31.01250065,0.180924161,3.163753662,0.20061849,25.25271472,1.791730084,0,0.080668494,0.202775147,0.13931588,194042,4610.893979,30980,"Longview, TX Metropolitan Statistical AreaLongview, TX Metropolitan Statistical AreaLongview, TX Metropolitan Statistical Area",42.08337925,5.287895742,1.491536786,1.624110606
179,32.15523871,0.372017658,21.21347442,0.197373869,8.304104945,1.589177881,0,0.076718951,0.192847273,0.209523702,193568,6082.706418,29340,"Lake Charles, LA Metropolitan Statistical AreaLake Charles, LA Metropolitan Statistical Area",31.82267673,5.286833563,1.507251738,1.502736707
249,33.3563173,0.262131688,1.861924859,0.492139342,28.86128703,1.572263491,0,0.048428571,0.121734164,0.136408148,164624,3524.568477,37620,"Parkersburg-Marietta,  WV-OH Metropolitan Statistical AreaParkersburg-Marietta,  WV-OH Metropolitan Statistical AreaParkersburg-Marietta,  WV-OH Metropolitan Statistical AreaParkersburg-Marietta,  WV-OH Metropolitan Statistical Area",46.70756181,5.21649315,1.523178096,1.669387197
324,34.26876559,0.241507684,2.78073748,0.392924916,28.43594272,1.957683702,0,0.076701099,0.192802338,0.190465664,170943,3794.007299,45460,"Terre Haute, IN Metropolitan Statistical AreaTerre Haute, IN Metropolitan Statistical AreaTerre Haute, IN Metropolitan Statistical AreaTerre Haute, IN Metropolitan Statistical Area",45.0560546,5.232851321,1.534898461,1.653753159
106,36.03368183,0.333449091,3.563494027,0.403265613,29.6019853,1.728794105,0,0.049666683,0.124846378,0.22818064,342815,5915.427312,21780,"Evansville, IN-KY Metropolitan Statistical AreaEvansville, IN-KY Metropolitan Statistical AreaEvansville, IN-KY Metropolitan Statistical AreaEvansville, IN-KY Metropolitan Statistical AreaEvansville, IN-KY Metropolitan Statistical AreaEvansville, IN-KY Metropolitan Statistical Area",57.95270264,5.535059816,1.55670864,1.763073694
220,36.63114461,0.145588352,0.458160026,0.563252575,32.28297939,2.017424701,0.809102683,0.048601734,0.122169413,0.183865744,145945,1422.92426,33780,"Monroe, MI Metropolitan Statistical Area",102.566949,5.164189221,1.563850489,2.011007437
255,47.21893899,0.128553814,19.33222182,0.235384746,25.67728764,1.491314894,0,0.040672921,0.102238893,0.211264251,107341,5257.793851,38220,"Pine Bluff, AR Metropolitan Statistical AreaPine Bluff, AR Metropolitan Statistical AreaPine Bluff, AR Metropolitan Statistical Area",20.41559693,5.030765637,1.674116224,1.309962083
112,48.41962729,0.3777799,0.199265062,0.186240509,43.55123454,2.851425714,0,0.301867082,0.758798667,0.19301581,116320,48222.68909,22380,"Flagstaff, AZ Metropolitan Statistical Area",2.412142545,5.065654394,1.685021442,0.382402969
346,50.92843902,0.192671944,3.38951406,0.522884772,45.5149278,1.161071837,0,0.013072988,0.03286138,0.101434224,132008,1502.562182,48260,"Weirton-Steubenville,  WV-OH Metropolitan Statistical AreaWeirton-Steubenville,  WV-OH Metropolitan Statistical AreaWeirton-Steubenville,  WV-OH Metropolitan Statistical Area",87.85526588,5.120600251,1.706960365,1.943767797
109,74.28600407,0.20355503,6.518042302,0.34915796,65.08445182,1.430639028,0,0.159305445,0.400443616,0.140408863,113801,14278.77637,22140,"Farmington, NM Metropolitan Statistical Area",7.969940634,5.056146078,1.870906998,0.901455086
